STITCH,Gene
CID000004850,4157
CID000004850,84109
CID000004850,2925
CID000004850,5956
CID000004850,6752
CID000004850,6753
CID000004850,350383
CID000004850,6751
CID000004850,6754
CID000004850,6755
CID000004850,2693
CID000004850,151
CID000004850,150
CID000004850,2862
CID000004850,2863
CID000004850,887
CID000004850,886
CID000004850,554
CID000004850,4886
CID000004850,552
CID000004850,59340
CID000004850,3062
CID000004850,3061
CID000004850,4923
CID000004850,1816
CID000004850,5729
CID000004850,4161
CID000004850,4160
CID000004850,11245
CID000004850,7201
CID000004850,139760
CID000004850,146
CID000004850,147
CID000004850,134391
CID000004850,140
CID000004850,51289
CID000004850,611
CID000004850,148
CID000004850,3355
CID000004850,5734
CID000004850,3357
CID000004850,3356
CID000004850,5731
CID000004850,10316
CID000004850,5733
CID000004850,5732
CID000004850,5739
CID000004850,3358
CID000004850,23620
CID000004850,5995
CID000004850,56413
CID000004850,1812
CID000004850,6915
CID000004850,4158
CID000004850,4159
CID000004850,11250
CID000004850,1814
CID000004850,8484
CID000004850,81491
CID000004850,83551
CID000004850,680
CID000004850,11255
CID100002909,6833
CID100002909,10060
CID100002909,11194
CID100002909,1080
CID100002909,6891
CID100002909,11309
CID100002909,3558
CID100002909,10257
CID100002909,5479
CID100002909,6554
CID100002909,6555
CID100002909,85320
CID100002909,8714
CID100002909,23457
CID100002909,368
CID100002909,2288
CID100002909,28234
CID100002909,340273
CID100002909,2280
CID100002909,2281
CID100002909,89845
CID100002909,5530
CID100002909,5481
CID100002909,23456
CID100002909,94160
CID100002909,1557
CID100002909,5244
CID100002909,5243
CID100002909,1244
CID100002909,8647
CID100002909,10599
CID100002909,1576
CID100002905,1128
CID100002905,1129
CID100002905,1133
CID100002905,1132
CID100002905,1131
CID100002905,3269
CID000005039,3274
CID000064929,5947
CID000064929,2173
CID000064929,5375
CID000064929,116362
CID000064929,5948
CID000064929,646486
CID000064929,83758
CID000064929,2170
CID000064929,2171
CID000064929,5465
CID000064929,2168
CID000064929,646480
CID000064929,2169
CID000064929,2167
CID000064929,2172
CID000064929,1381
CID000064929,1382
CID005353980,10599
CID100002370,1128
CID100002370,1129
CID100002370,1133
CID100002370,1132
CID100002370,1131
CID100002370,3269
CID000003373,2569
CID000003373,2568
CID000003373,2554
CID000003373,2555
CID000003373,2556
CID000003373,2557
CID000003373,2561
CID000003373,2560
CID000003373,2563
CID000003373,2562
CID000003373,2564
CID000003373,2570
CID000003373,200959
CID000003372,1269
CID000003372,124274
CID000003372,2849
CID000003372,2847
CID000003372,2844
CID000003372,2845
CID000003372,2842
CID000003372,54112
CID000003372,136
CID000003372,135
CID000003372,134
CID000003372,10692
CID000003372,9287
CID000003372,9283
CID000003372,4985
CID000003372,4987
CID000003372,10663
CID000003372,4988
CID000003372,27201
CID000003372,4889
CID000003372,221391
CID000003372,2850
CID000003372,84539
CID000003372,84634
CID000003372,4887
CID000003372,54329
CID000003372,54328
CID000003372,10886
CID000003372,10887
CID000003372,729230
CID000003372,23566
CID000003372,10888
CID000003372,9170
CID000003372,6010
CID000003372,56923
CID000003372,2798
CID000003372,128674
CID000003372,10803
CID000003372,1128
CID000003372,319100
CID000003372,23596
CID000003372,94233
CID000003372,3274
CID000003372,285601
CID000003372,2827
CID000003372,53831
CID000003372,1902
CID000003372,338557
CID000003372,1234
CID000003372,1230
CID000003372,1813
CID000003372,1232
CID000003372,1233
CID000003372,1132
CID000003372,1238
CID000003372,2837
CID000003372,2835
CID000003372,2834
CID000003372,2832
CID000003372,2831
CID000003372,2830
CID000003372,344561
CID000003372,2652
CID000003372,3354
CID000003372,5737
CID000003372,1241
CID000003372,8811
CID000003372,3351
CID000003372,83550
CID000003372,3350
CID000003372,623
CID000003372,2861
CID000003372,64106
CID000003372,3352
CID000003372,339403
CID000003372,153
CID000003372,7852
CID000003372,3269
CID000003372,83873
CID000003372,152
CID000003372,6532
CID000003372,6530
CID000003372,6531
CID000003372,155
CID000003372,9038
CID000003372,134864
CID000003372,64582
CID000003372,4829
CID000003372,5540
CID000003372,3361
CID000003372,3362
CID000003372,3363
CID000003372,186
CID000003372,187
CID000003372,185
CID000003372,2587
CID000003372,9293
CID000003372,5021
CID000003372,57007
CID000003372,4986
CID000003372,118442
CID000003372,8477
CID000003372,4157
CID000003372,84109
CID000003372,2925
CID000003372,5956
CID000003372,6752
CID000003372,6753
CID000003372,350383
CID000003372,6751
CID000003372,6754
CID000003372,6755
CID000003372,2693
CID000003372,151
CID000003372,150
CID000003372,2862
CID000003372,2863
CID000003372,887
CID000003372,886
CID000003372,554
CID000003372,4886
CID000003372,552
CID000003372,59340
CID000003372,3062
CID000003372,3061
CID000003372,4923
CID000003372,1816
CID000003372,5729
CID000003372,4161
CID000003372,4160
CID000003372,11245
CID000003372,7201
CID000003372,139760
CID000003372,146
CID000003372,147
CID000003372,134391
CID000003372,140
CID000003372,51289
CID000003372,611
CID000003372,148
CID000003372,3355
CID000003372,5734
CID000003372,3357
CID000003372,3356
CID000003372,5731
CID000003372,10316
CID000003372,5733
CID000003372,5732
CID000003372,5739
CID000003372,3358
CID000003372,23620
CID000003372,5995
CID000003372,56413
CID000003372,1812
CID000003372,6915
CID000003372,4158
CID000003372,4159
CID000003372,11250
CID000003372,1814
CID000003372,8484
CID000003372,81491
CID000003372,83551
CID000003372,680
CID000003372,11255
CID000004585,1142
CID000004585,1143
CID000004585,1140
CID000004585,1141
CID000004585,1146
CID000004585,1144
CID000004585,1145
CID000004585,2847
CID000004585,2844
CID000004585,2845
CID000004585,2842
CID000004585,1269
CID000004585,54112
CID000004585,136
CID000004585,135
CID000004585,134
CID000004585,124274
CID000004585,3350
CID000004585,10692
CID000004585,118442
CID000004585,9287
CID000004585,2849
CID000004585,9283
CID000004585,4985
CID000004585,4987
CID000004585,10663
CID000004585,4988
CID000004585,27201
CID000004585,285242
CID000004585,4889
CID000004585,221391
CID000004585,2850
CID000004585,84539
CID000004585,84634
CID000004585,4887
CID000004585,54329
CID000004585,54328
CID000004585,10886
CID000004585,10887
CID000004585,729230
CID000004585,9177
CID000004585,23566
CID000004585,10888
CID000004585,9170
CID000004585,6010
CID000004585,56923
CID000004585,6752
CID000004585,2798
CID000004585,128674
CID000004585,55584
CID000004585,8973
CID000004585,10803
CID000004585,1128
CID000004585,89832
CID000004585,319100
CID000004585,23596
CID000004585,94233
CID000004585,3274
CID000004585,285601
CID000004585,2827
CID000004585,53831
CID000004585,1902
CID000004585,338557
CID000004585,1132
CID000004585,1234
CID000004585,1139
CID000004585,1138
CID000004585,1230
CID000004585,1813
CID000004585,1232
CID000004585,1233
CID000004585,170572
CID000004585,1137
CID000004585,1131
CID000004585,1238
CID000004585,1136
CID000004585,1135
CID000004585,1134
CID000004585,2837
CID000004585,2835
CID000004585,2834
CID000004585,2832
CID000004585,2831
CID000004585,2830
CID000004585,344561
CID000004585,2652
CID000004585,3354
CID000004585,5737
CID000004585,1241
CID000004585,57053
CID000004585,8811
CID000004585,3351
CID000004585,83550
CID000004585,83551
CID000004585,623
CID000004585,2861
CID000004585,64106
CID000004585,3352
CID000004585,339403
CID000004585,153
CID000004585,3757
CID000004585,7852
CID000004585,3269
CID000004585,83873
CID000004585,152
CID000004585,6532
CID000004585,6530
CID000004585,6531
CID000004585,155
CID000004585,9038
CID000004585,134864
CID000004585,64582
CID000004585,4829
CID000004585,3359
CID000004585,5540
CID000004585,3361
CID000004585,3362
CID000004585,3363
CID000004585,186
CID000004585,187
CID000004585,185
CID000004585,2587
CID000004585,9293
CID000004585,5021
CID000004585,57007
CID000004585,4986
CID000004585,10316
CID000004585,8477
CID000004585,4157
CID000004585,84109
CID000004585,2925
CID000004585,5956
CID000004585,1129
CID000004585,6753
CID000004585,350383
CID000004585,6751
CID000004585,6754
CID000004585,6755
CID000004585,2693
CID000004585,151
CID000004585,150
CID000004585,2862
CID000004585,2863
CID000004585,887
CID000004585,886
CID000004585,554
CID000004585,4886
CID000004585,552
CID000004585,59340
CID000004585,3062
CID000004585,3061
CID000004585,4923
CID000004585,1816
CID000004585,5729
CID000004585,4161
CID000004585,4160
CID000004585,11245
CID000004585,7201
CID000004585,139760
CID000004585,146
CID000004585,147
CID000004585,134391
CID000004585,140
CID000004585,51289
CID000004585,611
CID000004585,1133
CID000004585,148
CID000004585,3355
CID000004585,5734
CID000004585,3357
CID000004585,3356
CID000004585,5731
CID000004585,6869
CID000004585,5733
CID000004585,5732
CID000004585,200909
CID000004585,5739
CID000004585,3358
CID000004585,23620
CID000004585,5995
CID000004585,56413
CID000004585,1812
CID000004585,6915
CID000004585,4158
CID000004585,4159
CID000004585,11250
CID000004585,1814
CID000004585,8484
CID000004585,81491
CID000004585,680
CID000004585,11255
CID100003016,590
CID100003016,706
CID100003016,22871
CID100003016,2569
CID100003016,2568
CID100003016,140
CID100003016,1056
CID100003016,200959
CID100003016,2561
CID100003016,2560
CID100003016,2563
CID100003016,2562
CID100003016,2565
CID100003016,2564
CID100003016,2567
CID100003016,2566
CID100003016,8824
CID100003016,57555
CID100003016,23491
CID100003016,22829
CID100003016,283848
CID100003016,221223
CID100003016,2554
CID100003016,2555
CID100003016,2556
CID100003016,2557
CID100003016,2558
CID100003016,2559
CID100003016,2570
CID100003016,1066
CID100003016,57502
CID100003016,2168
CID100003016,54413
CID100003019,10135
CID100002244,7018
CID100002244,4241
CID100002244,5743
CID100002244,5742
CID100002244,4025
CID100002244,7173
CID100002244,137902
CID100002244,4353
CID100002244,8288
CID100002244,7837
CID100002249,1269
CID100002249,124274
CID100002249,2849
CID100002249,2847
CID100002249,2844
CID100002249,2845
CID100002249,2842
CID100002249,54112
CID100002249,136
CID100002249,135
CID100002249,134
CID100002249,10692
CID100002249,9287
CID100002249,9283
CID100002249,4985
CID100002249,4987
CID100002249,10663
CID100002249,4988
CID100002249,27201
CID100002249,4889
CID100002249,221391
CID100002249,2850
CID100002249,84539
CID100002249,84634
CID100002249,4887
CID100002249,54329
CID100002249,54328
CID100002249,10886
CID100002249,10887
CID100002249,729230
CID100002249,23566
CID100002249,10888
CID100002249,9170
CID100002249,6010
CID100002249,56923
CID100002249,2798
CID100002249,128674
CID100002249,10803
CID100002249,319100
CID100002249,23596
CID100002249,94233
CID100002249,3274
CID100002249,285601
CID100002249,2827
CID100002249,53831
CID100002249,1902
CID100002249,338557
CID100002249,1234
CID100002249,1230
CID100002249,1813
CID100002249,1232
CID100002249,1233
CID100002249,1238
CID100002249,2837
CID100002249,2835
CID100002249,2834
CID100002249,2832
CID100002249,2831
CID100002249,2830
CID100002249,344561
CID100002249,2652
CID100002249,3354
CID100002249,5737
CID100002249,1241
CID100002249,8811
CID100002249,3351
CID100002249,83550
CID100002249,3350
CID100002249,623
CID100002249,2861
CID100002249,64106
CID100002249,3352
CID100002249,339403
CID100002249,153
CID100002249,7852
CID100002249,83873
CID100002249,152
CID100002249,7018
CID100002249,155
CID100002249,9038
CID100002249,134864
CID100002249,64582
CID100002249,4829
CID100002249,5540
CID100002249,3361
CID100002249,3362
CID100002249,3363
CID100002249,186
CID100002249,187
CID100002249,185
CID100002249,2587
CID100002249,9293
CID100002249,5021
CID100002249,57007
CID100002249,4986
CID100002249,118442
CID100002249,8477
CID100002249,552
CID100002249,4157
CID100002249,84109
CID100002249,2925
CID100002249,5956
CID100002249,6752
CID100002249,6753
CID100002249,350383
CID100002249,6751
CID100002249,6754
CID100002249,6755
CID100002249,2693
CID100002249,151
CID100002249,150
CID100002249,2862
CID100002249,2863
CID100002249,887
CID100002249,886
CID100002249,554
CID100002249,4886
CID100002249,4241
CID100002249,59340
CID100002249,3062
CID100002249,3061
CID100002249,4923
CID100002249,1816
CID100002249,5729
CID100002249,1812
CID100002249,4160
CID100002249,11245
CID100002249,7201
CID100002249,139760
CID100002249,146
CID100002249,147
CID100002249,134391
CID100002249,140
CID100002249,51289
CID100002249,611
CID100002249,148
CID100002249,3355
CID100002249,5734
CID100002249,3357
CID100002249,3356
CID100002249,5731
CID100002249,10316
CID100002249,5733
CID100002249,5732
CID100002249,5739
CID100002249,3358
CID100002249,23620
CID100002249,5995
CID100002249,56413
CID100002249,4161
CID100002249,6915
CID100002249,4158
CID100002249,4159
CID100002249,11250
CID100002249,1814
CID100002249,8484
CID100002249,81491
CID100002249,83551
CID100002249,680
CID100002249,11255
CID100125017,1269
CID100125017,124274
CID100125017,2849
CID100125017,2847
CID100125017,2844
CID100125017,2845
CID100125017,2842
CID100125017,54112
CID100125017,136
CID100125017,135
CID100125017,134
CID100125017,10692
CID100125017,118442
CID100125017,55117
CID100125017,9287
CID100125017,9283
CID100125017,28968
CID100125017,4985
CID100125017,4987
CID100125017,10663
CID100125017,4988
CID100125017,388662
CID100125017,4889
CID100125017,221391
CID100125017,2850
CID100125017,84539
CID100125017,84634
CID100125017,4887
CID100125017,54329
CID100125017,54328
CID100125017,10886
CID100125017,10887
CID100125017,729230
CID100125017,23566
CID100125017,10888
CID100125017,9170
CID100125017,6010
CID100125017,56923
CID100125017,83873
CID100125017,2798
CID100125017,128674
CID100125017,10803
CID100125017,319100
CID100125017,23596
CID100125017,94233
CID100125017,3274
CID100125017,285601
CID100125017,2827
CID100125017,53831
CID100125017,1902
CID100125017,9152
CID100125017,338557
CID100125017,1234
CID100125017,64582
CID100125017,1230
CID100125017,1813
CID100125017,1232
CID100125017,1233
CID100125017,54716
CID100125017,1238
CID100125017,7852
CID100125017,2837
CID100125017,2835
CID100125017,2834
CID100125017,2832
